transaction_id,date,customer_id,product_id,category,region,channel,units,list_price,selling_price,discount,discount_pct,revenue,variable_cost,gross_profit,promotion_flag,promotion_type,customer_segment
TXN_000140,2024-11-15,CST_0454,PRD_165,Footwear,North,Physical Retail Store,3,839.0,713.15,125.85,15.0,2139.45,1385.78,753.67,1,Navratri Special,Retail Gold
TXN_000141,2025-01-02,CST_0457,PRD_121,Apparel & Fashion,North,Quick-Commerce,104,1139.0,1052.44,86.56,7.6,109453.76,67648.59,41805.17,0,Baseline / None,B2B SMB
TXN_000142,2025-10-09,CST_0266,PRD_132,Home & Kitchen,North-East,E-Commerce Marketplace,1,10929.0,10929.0,0.0,0.0,10929.0,8228.66,2700.34,0,Baseline / None,Retail Standard
TXN_000143,2024-11-24,CST_0497,PRD_131,Home & Kitchen,Central,Physical Retail Store,2,5599.0,4479.2,1119.8,20.0,8958.4,7576.38,1382.02,1,Festive Dhamaka,Retail Silver
TXN_000144,2025-07-14,CST_0293,PRD_131,Home & Kitchen,North-East,Physical Retail Store,4,5599.0,3919.3,1679.7,30.0,15677.2,15040.78,636.42,1,EOSS Clearance,Retail Standard
TXN_000145,2025-08-12,CST_0328,PRD_170,Beauty & Cosmetics,Central,Physical Retail Store,1,1459.0,1283.92,175.08,12.0,1283.92,510.13,773.79,1,Flash Wednesday,Retail Standard
TXN_000146,2025-01-12,CST_0155,PRD_130,Apparel & Fashion,North-East,E-Commerce Direct,3,799.0,481.0,318.0,39.8,1443.0,1292.25,150.75,1,EOSS Clearance,Retail Standard
TXN_000147,2024-05-28,CST_0220,PRD_109,Consumer Electronics,North-East,Physical Retail Store,3,21519.0,21519.0,0.0,0.0,64557.0,56650.35,7906.65,0,Baseline / None,Retail Silver
TXN_000148,2025-05-02,CST_0339,PRD_170,Beauty & Cosmetics,North,Physical Retail Store,1,1459.0,1459.0,0.0,0.0,1459.0,518.88,940.12,0,Baseline / None,Retail Standard
TXN_000149,2025-11-23,CST_0064,PRD_127,Apparel & Fashion,North,E-Commerce Marketplace,4,4729.0,4729.0,0.0,0.0,18916.0,9477.56,9438.44,0,Baseline / None,Retail Standard
TXN_000150,2024-10-14,CST_0713,PRD_103,Consumer Electronics,West,E-Commerce Direct,2,12249.0,12249.0,0.0,0.0,24498.0,23380.9,1117.1,0,Baseline / None,Retail Standard
TXN_000151,2025-06-06,CST_0007,PRD_146,FMCG & Personal Care,North-East,Physical Retail Store,1,286.53,286.53,0.0,0.0,286.53,212.9,73.63,0,Baseline / None,Retail Silver
TXN_000152,2025-02-05,CST_0400,PRD_154,FMCG & Personal Care,North,Physical Retail Store,1,619.0,619.0,0.0,0.0,619.0,456.0,163.0,0,Baseline / None,Retail Platinum
TXN_000153,2025-05-02,CST_0560,PRD_129,Apparel & Fashion  ,East,Physical Retail Store,4,989.0,989.0,0.0,0.0,3956.0,2218.52,1737.48,0,Baseline / None,Retail Standard
TXN_000154,2025-09-17,CST_0280,PRD_156,Footwear,North-East,Quick-Commerce,2,2309.0,2309.0,0.0,0.0,4618.0,3237.12,1380.88,0,Baseline / None,Retail Gold
TXN_000155,2025-12-25,CST_0399,PRD_144,Home & Kitchen,West,E-Commerce Direct,3,9729.0,9729.0,0.0,0.0,29187.0,19496.64,9690.36,0,Baseline / None,Retail Silver
TXN_000156,2025-11-16,CST_0742,PRD_122,Apparel & Fashion,North,Physical Retail Store,1,749.0,749.0,0.0,0.0,749.0,313.18,435.82,0,Baseline / None,Retail Gold
TXN_000157,2024-05-01,CST_0638,PRD_169,Beauty & Cosmetics,South,E-Commerce Marketplace,3,1959.0,1723.92,235.08,12.0,5171.76,2784.51,2387.25,1,Flash Wednesday,Retail Standard
TXN_000158,2024-02-08,CST_0578,PRD_104,Consumer Electronics,East,E-Commerce Marketplace,1,6129.0,5393.52,735.48,12.0,5393.52,5563.8,-170.28,1,Flash Wednesday,Retail Standard
TXN_000159,2025-06-13,CST_0473,PRD_124,Apparel & Fashion  ,East,E-Commerce Direct,2,1969.0,1732.72,236.28,12.0,3465.44,2068.19,1397.25,1,Flash Wednesday,Retail Gold
TXN_000160,2025-10-22,CST_0217,PRD_159,Footwear,North,Quick-Commerce,2,4979.0,4232.15,746.85,15.0,8464.3,6740.74,1723.56,1,Navratri Special,Retail Platinum
TXN_000161,2024-12-25,CST_0389,PRD_136,Home & Kitchen,North,E-Commerce Direct,3,10239.0,10239.0,0.0,0.0,30717.0,22675.47,8041.53,0,Baseline / None,Retail Silver
TXN_000162,2024-08-23,CST_0259,PRD_111,Consumer Electronics,East,Physical Retail Store,95,40739.0,32550.46,8188.54,20.1,3092293.7,3506408.49,-414114.79,0,Baseline / None,B2B Enterprise
TXN_000163,2025-10-23,CST_0553,PRD_107,Consumer Electronics,South,Quick-Commerce,2,54529.0,54529.0,0.0,0.0,109058.0,107832.86,1225.14,0,Baseline / None,Retail Gold
TXN_000164,2025-04-10,CST_0666,PRD_109,Consumer Electronics,Central,Physical Retail Store,1,21519.0,21519.0,0.0,0.0,21519.0,18883.45,2635.55,0,Baseline / None,Retail Standard
TXN_000165,2025-04-07,CST_0668,PRD_106,Consumer Electronics,East,Physical Retail Store,2,3789.0,3789.0,0.0,0.0,7578.0,6312.54,1265.46,0,Baseline / None,Retail Gold
TXN_000166,2025-08-29,CST_0254,PRD_126,Apparel & Fashion,North-East,E-Commerce Direct,3,4869.0,4869.0,0.0,0.0,14607.0,7084.02,7522.98,0,Baseline / None,Retail Gold
TXN_000167,2024-03-28,CST_0245,PRD_117,Apparel & Fashion,East,Physical Retail Store,31,889.0,825.88,63.12,7.1,25602.28,11207.55,14394.73,0,Baseline / None,B2B SMB
TXN_000168,2025-11-13,CST_0118,PRD_173,Beauty & Cosmetics,West,E-Commerce Marketplace,1,1209.0,1209.0,0.0,0.0,1209.0,752.75,456.25,0,Baseline / None,Retail Standard
TXN_000169,2025-11-26,CST_0378,PRD_122,Apparel & Fashion,West,E-Commerce Direct,2,749.0,749.0,0.0,0.0,1498.0,686.28,811.72,0,Baseline / None,Retail Silver
TXN_000170,2024-01-19,CST_0168,PRD_140,Home & Kitchen,Central,Physical Retail Store,2,5239.0,3667.3,1571.7,30.0,7334.6,7297.51,37.09,1,EOSS Clearance,Retail Silver
TXN_000171,2024-04-17,CST_0027,PRD_140,Home & Kitchen,North-East,E-Commerce Direct,4,5239.0,5239.0,0.0,0.0,20956.0,15747.6,5208.4,0,Baseline / None,Retail Standard
TXN_000172,2024-08-16,CST_0385,PRD_151,FMCG & Personal Care,North,Physical Retail Store,2,185.14,185.14,0.0,0.0,370.28,279.39,90.89,0,Baseline / None,Retail Platinum
TXN_000173,2024-07-04,CST_0204,PRD_110,Consumer Electronics,North,Physical Retail Store,1,29499.0,29499.0,0.0,0.0,29499.0,26574.97,2924.03,0,Baseline / None,Retail Standard
TXN_000174,2024-09-17,CST_0249,PRD_114,Consumer Electronics,West,E-Commerce Marketplace,4,14979.0,14979.0,0.0,0.0,59916.0,57434.08,2481.92,0,Baseline / None,Retail Silver
TXN_000175,2024-04-13,CST_0701,PRD_116,Apparel & Fashion  ,North,Physical Retail Store,4,3269.0,3269.0,0.0,0.0,13076.0,7399.64,5676.36,0,Baseline / None,Retail Silver
TXN_000176,2025-05-05,CST_0580,PRD_106,Consumer Electronics,North,Physical Retail Store,1,3789.0,3789.0,0.0,0.0,3789.0,3156.27,632.73,0,Baseline / None,Retail Standard
TXN_000177,2024-10-28,CST_0439,PRD_148,FMCG & Personal Care,North,E-Commerce Direct,3,1039.0,750.16,288.84,27.8,2250.48,2465.26,-214.78,1,Festive Dhamaka,Retail Gold
TXN_000178,2024-04-21,CST_0431,PRD_163,Footwear,North,E-Commerce Marketplace,4,1979.0,1741.52,237.48,12.0,6966.08,5046.63,1919.45,1,Flash Wednesday,Retail Silver
TXN_000179,2025-08-20,CST_0651,PRD_159,Footwear,East,E-Commerce Marketplace,67,4979.0,4018.05,960.95,19.3,269209.35,223949.95,45259.4,0,Baseline / None,B2B Enterprise
TXN_000180,2025-07-19,CST_0535,PRD_135,Home & Kitchen,Central,E-Commerce Marketplace,2,1799.0,1799.0,0.0,0.0,3598.0,,1251.76,0,Baseline / None,Retail Silver
TXN_000181,2024-01-14,CST_0477,PRD_156,Footwear,North-East,E-Commerce Direct,1,2309.0,2309.0,0.0,0.0,2309.0,1526.2,782.8,0,Baseline / None,Retail Silver
TXN_000182,2025-01-11,CST_0252,PRD_112,Consumer Electronics,North,E-Commerce Direct,25,20759.0,12621.47,8137.53,39.2,315536.75,466083.06,-150546.31,1,EOSS Clearance,B2B SMB
TXN_000183,2024-03-10,CST_0476,PRD_173,Beauty & Cosmetics,Central,E-Commerce Marketplace,1,1209.0,1209.0,0.0,0.0,1209.0,752.75,456.25,0,Baseline / None,Retail Standard
TXN_000184,2025-11-28,CST_0030,PRD_164,Footwear,West,Physical Retail Store,1,5049.0,5049.0,0.0,0.0,5049.0,2499.6,2549.4,0,Baseline / None,Retail Silver
TXN_000185,2024-05-11,CST_0218,PRD_146,FMCG & Personal Care,South,E-Commerce Direct,4,286.53,286.53,0.0,0.0,1146.12,897.43,248.69,0,Baseline / None,Retail Silver
TXN_000186,2024-08-14,CST_0611,PRD_136,Home & Kitchen,East,Physical Retail Store,2,10239.0,10239.0,0.0,0.0,20478.0,14297.86,6180.14,0,Baseline / None,Retail Standard
TXN_000187,2025-04-13,CST_0530,PRD_125,Apparel & Fashion,Central,Physical Retail Store,3,2999.0,2639.12,359.88,12.0,7917.36,5011.58,2905.78,1,Flash Wednesday,Retail Standard
TXN_000188,2025-02-08,CST_0738,PRD_153,FMCG & Personal Care,North,Physical Retail Store,2,1189.0,1189.0,0.0,0.0,2378.0,1932.38,445.62,0,Baseline / None,Retail Standard
TXN_000189,2024-07-06,CST_0247,PRD_161,Footwear,West,E-Commerce Marketplace,4,4999.0,4999.0,0.0,0.0,19996.0,11371.8,8624.2,0,Baseline / None,Retail Standard
TXN_000190,2024-09-29,CST_0096,PRD_138,Home & Kitchen,Central,E-Commerce Direct,4,9449.0,9449.0,0.0,0.0,37796.0,24694.36,13101.64,0,Baseline / None,Retail Standard
TXN_000191,2024-08-08,CST_0314,PRD_175,Beauty & Cosmetics,East,E-Commerce Direct,400,463.73,463.73,0.0,0.0,1854.92,991.02,863.9,0,Baseline / None,Retail Standard
TXN_000192,2024-12-01,CST_0353,PRD_155,FMCG & Personal Care,Central,Physical Retail Store,4,412.12,412.12,0.0,0.0,1648.48,1382.18,266.3,0,Baseline / None,Retail Gold
TXN_000193,2025-06-19,CST_0564,PRD_143,Home & Kitchen,South,E-Commerce Direct,2,4659.0,4659.0,0.0,0.0,9318.0,6690.06,2627.94,0,Baseline / None,Retail Silver
TXN_000194,2024-06-07,CST_0314,PRD_133,Home & Kitchen,East,Physical Retail Store,3,4299.0,4299.0,0.0,0.0,12897.0,8294.94,4602.06,0,Baseline / None,Retail Standard
TXN_000195,2024-11-14,CST_0739,PRD_125,Apparel & Fashion,Central,Physical Retail Store,2,2999.0,2549.15,449.85,15.0,5098.3,3332.05,1766.25,1,Navratri Special,Retail Gold
TXN_000196,2025-10-25,CST_0707,PRD_124,Apparel & Fashion,North,Physical Retail Store,39,1969.0,1541.73,427.27,21.7,60127.47,37254.22,22873.25,1,Navratri Special,B2B SMB
TXN_000197,2024-11-09,CST_0284,PRD_168,Beauty & Cosmetics,Central,E-Commerce Direct,3,3319.0,3319.0,0.0,0.0,9957.0,5231.01,4725.99,0,Baseline / None,Retail Standard
TXN_000198,2025-12-04,CST_0304,PRD_130,Apparel & Fashion,Central,E-Commerce Direct,1,799.0,799.0,0.0,0.0,799.0,459.37,339.63,0,Baseline / None,Retail Standard
TXN_000199,2024-12-15,CST_0726,PRD_169,Beauty & Cosmetics,West,Physical Retail Store,3,1959.0,1723.92,235.08,12.0,5171.76,2370.77,2800.99,1,Flash Wednesday,Retail Silver
TXN_000200,2025-04-25,CST_0047,PRD_107,Consumer Electronics,North,Physical Retail Store,4,54529.0,54529.0,0.0,0.0,218116.0,198216.44,19899.56,0,Baseline / None,Retail Silver
TXN_000201,2024-04-22,CST_0715,PRD_117,Apparel & Fashion,North-East,E-Commerce Direct,3,889.0,889.0,0.0,0.0,2667.0,1200.75,1466.25,0,Baseline / None,Retail Silver
TXN_000202,2024-10-29,CST_0106,PRD_102,Consumer Electronics,Central,Quick-Commerce,4,48249.0,48249.0,0.0,0.0,192996.0,183372.08,9623.92,0,Baseline / None,Retail Standard
TXN_000203,2024-04-27,CST_0452,PRD_144,Home & Kitchen,South,E-Commerce Direct,1,9729.0,8999.33,729.67,7.5,8999.33,6433.21,2566.12,0,Baseline / None,Retail Silver
TXN_000204,2025-10-21,CST_0490,PRD_115,Consumer Electronics,West,E-Commerce Marketplace,3,39529.0,36445.74,3083.26,7.8,109337.22,118019.57,-8682.35,0,Baseline / None,Retail Silver
TXN_000205,2025-07-12,CST_0645,PRD_107,Consumer Electronics,East,E-Commerce Marketplace,3,54529.0,38170.3,16358.7,30.0,114510.9,155369.4,-40858.5,1,EOSS Clearance,Retail Silver
TXN_000206,2024-05-16,CST_0312,PRD_111,Consumer Electronics,West,Quick-Commerce,1,40739.0,40739.0,0.0,0.0,40739.0,40578.11,160.89,0,Baseline / None,
TXN_000207,2025-05-19,CST_0122,PRD_172,Beauty & Cosmetics,North-East,E-Commerce Direct,19,1889.0,1773.77,115.23,6.1,33701.63,18818.92,14882.71,0,Baseline / None,B2B SMB
TXN_000208,2024-02-19,CST_0634,PRD_129,Apparel & Fashion,South,Physical Retail Store,3,989.0,989.0,0.0,0.0,2967.0,1663.89,1303.11,0,Baseline / None,Retail Standard
TXN_000209,2025-09-16,CST_0390,PRD_158,Footwear,Central,E-Commerce Direct,2,4089.0,4089.0,0.0,0.0,8178.0,4360.0,3818.0,0,Baseline / None,
TXN_000210,2025-12-10,CST_0603,PRD_155,FMCG & Personal Care,Central,E-Commerce Direct,1,412.12,412.12,0.0,0.0,412.12,362.03,50.09,0,Baseline / None,Retail Platinum
TXN_000211,2025-07-16,CST_0625,PRD_113,Consumer Electronics,West,Quick-Commerce,2,30999.0,30999.0,0.0,0.0,61998.0,57750.04,4247.96,0,Baseline / None,Retail Standard
TXN_000212,2025-06-30,CST_0217,PRD_134,Home & Kitchen,North,Physical Retail Store,3,2599.0,2599.0,0.0,0.0,7797.0,4691.04,3105.96,0,Baseline / None,Retail Platinum
TXN_000213,2025-08-03,CST_0161,PRD_131,Home & Kitchen,East,E-Commerce Marketplace,1,5599.0,5240.66,358.34,6.4,5240.66,4245.52,995.14,0,Baseline / None,Retail Gold
TXN_000214,2024-03-14,CST_0003,PRD_153,FMCG & Personal Care,North-East,Quick-Commerce,4,1189.0,1189.0,0.0,0.0,4756.0,4245.24,510.76,0,Baseline / None,Retail Silver
TXN_000215,2025-08-04,CST_0609,PRD_161,Footwear,West,E-Commerce Direct,112,4999.0,3979.2,1019.8,20.4,445670.4,285735.3,159935.1,0,Baseline / None,B2B SMB
TXN_000216,2025-10-02,CST_0724,PRD_137,Home & Kitchen,North,E-Commerce Marketplace,4,969.0,969.0,0.0,0.0,3876.0,2633.84,1242.16,0,Baseline / None,Retail Standard
TXN_000217,2024-06-30,CST_0271,PRD_126,Apparel & Fashion,North,Physical Retail Store,117,4869.0,3875.72,993.28,20.4,453459.24,247679.17,205780.07,0,Baseline / None,B2B Enterprise
TXN_000218,2024-07-06,CST_0558,PRD_129,Apparel & Fashion,Central,Physical Retail Store,4,989.0,989.0,0.0,0.0,3956.0,2218.52,1737.48,0,Baseline / None,Retail Platinum
TXN_000219,2025-10-25,CST_0146,PRD_110,Consumer Electronics,East,E-Commerce Direct,94,29499.0,22714.23,6784.77,23.0,2135137.62,2551564.27,-416426.65,1,Navratri Special,B2B SMB
TXN_000220,2025-02-11,CST_0583,PRD_137,Home & Kitchen,Central,Physical Retail Store,2,969.0,969.0,0.0,0.0,1938.0,1161.88,776.12,0,Baseline / None,Retail Standard
TXN_000221,2024-12-07,CST_0480,PRD_139,Home & Kitchen,Central,Physical Retail Store,3,10229.0,10229.0,0.0,0.0,30687.0,22037.97,8649.03,0,Baseline / None,Retail Standard
TXN_000222,2024-08-07,CST_0279,PRD_165,Footwear,South,E-Commerce Marketplace,2,839.0,839.0,0.0,0.0,1678.0,1070.68,607.32,0,Baseline / None,Retail Silver
TXN_000223,2025-02-03,CST_0613,PRD_106,Consumer Electronics,North,E-Commerce Marketplace,2,3789.0,3789.0,0.0,0.0,7578.0,6918.78,659.22,0,Baseline / None,Retail Platinum
TXN_000224,2025-12-29,CST_0619,PRD_133,Home & Kitchen,West,E-Commerce Marketplace,4,4299.0,3606.86,692.14,16.1,14427.44,12075.69,2351.75,1,Flash Wednesday,Retail Silver
TXN_000225,2024-08-15,CST_0691,PRD_174,Beauty & Cosmetics,Central,Physical Retail Store,93,2249.0,2082.57,166.43,7.4,193679.01,93234.22,100444.79,0,Baseline / None,B2B SMB
TXN_000226,2024-09-06,CST_0022,PRD_135,Home & Kitchen,North-East,E-Commerce Direct,1,1799.0,1799.0,0.0,0.0,1799.0,1101.16,697.84,0,Baseline / None,Retail Platinum
TXN_000227,2024-07-14,CST_0180,PRD_161,Footwear,West,Physical Retail Store,100,4999.0,4489.1,509.9,10.2,448910.0,241753.5,207156.5,0,Baseline / None,B2B SMB
TXN_000228,2025-06-02,CST_0285,PRD_124,Apparel & Fashion,North-East,Physical Retail Store,24,1969.0,1807.54,161.46,8.2,43380.96,23244.65,20136.31,0,Baseline / None,B2B SMB
TXN_000229,2025-11-02,CST_0447,PRD_163,Footwear,Central,E-Commerce Direct,4,1979.0,1979.0,0.0,0.0,7916.0,4853.48,3062.52,0,Baseline / None,Retail Standard
TXN_000230,2025-04-16,CST_0329,PRD_114,Consumer Electronics,North,E-Commerce Direct,3,14979.0,14979.0,0.0,0.0,44937.0,41278.08,3658.92,0,Baseline / None,Retail Gold
TXN_000231,2025-03-01,CST_0711,PRD_164,Footwear,West,E-Commerce Marketplace,4,5049.0,5049.0,0.0,0.0,20196.0,11614.08,8581.92,0,Baseline / None,Retail Silver
TXN_000232,2024-05-21,CST_0564,PRD_105,Consumer Electronics,South,E-Commerce Direct,2,40069.0,40069.0,0.0,0.0,80138.0,72059.5,8078.5,0,Baseline / None,Retail Silver
TXN_000233,2024-01-21,CST_0332,PRD_115,Consumer Electronics,West,Physical Retail Store,3,39529.0,39529.0,0.0,0.0,118587.0,109735.08,8851.92,0,Baseline / None,Retail Silver
TXN_000234,2025-08-21,CST_0527,PRD_101,Consumer Electronics,North-East,Physical Retail Store,4,25909.0,25909.0,0.0,0.0,103636.0,86528.64,17107.36,0,Baseline / None,Retail Standard
TXN_000235,2024-10-31,CST_0556,PRD_160,Footwear,East,E-Commerce Direct,1,5439.0,4351.2,1087.8,20.0,4351.2,3126.98,1224.22,1,Festive Dhamaka,Retail Silver
TXN_000236,2025-01-18,CST_0511,PRD_157,Footwear,East,Quick-Commerce,1,5629.0,5629.0,0.0,0.0,5629.0,3290.37,2338.63,0,Baseline / None,Retail Gold
TXN_000237,2025-02-28,CST_0563,PRD_117,Apparel & Fashion,South,Physical Retail Store,1,889.0,889.0,0.0,0.0,889.0,364.69,524.31,0,Baseline / None,Retail Standard
TXN_000238,2025-12-08,CST_0449,PRD_163,Footwear,South,Physical Retail Store,1,1979.0,1741.52,237.48,12.0,1741.52,1122.34,619.18,1,Flash Wednesday,Retail Gold
TXN_000239,2024-11-22,CST_0646,PRD_131,Home & Kitchen,West,E-Commerce Direct,1,5599.0,5223.87,375.13,6.7,5223.87,,1189.49,0,Baseline / None,Retail Gold
TXN_000240,2025-07-26,CST_0418,PRD_112,Consumer Electronics,Central,Physical Retail Store,37,20759.0,10379.5,10379.5,50.0,384041.5,666975.5,-282934.0,1,EOSS Clearance,B2B Enterprise
TXN_000241,2024-02-12,CST_0117,PRD_160,Footwear,North,Physical Retail Store,2,5439.0,5439.0,0.0,0.0,10878.0,6014.64,4863.36,0,Baseline / None,Retail Silver
TXN_000242,2024-06-25,CST_0664,PRD_120,Apparel & Fashion,North,E-Commerce Direct,79,3609.0,2872.76,736.24,20.4,226948.04,152138.07,74809.97,0,Baseline / None,B2B Enterprise
TXN_000243,2025-05-08,CST_0522,PRD_135,Home & Kitchen,North-East,E-Commerce Direct,1,1799.0,1799.0,0.0,0.0,1799.0,1101.16,697.84,0,Baseline / None,Retail Standard
TXN_000244,2025-05-31,CST_0484,PRD_132,Home & Kitchen,North-East,Quick-Commerce,4,10929.0,10929.0,0.0,0.0,43716.0,32914.64,10801.36,0,Baseline / None,Retail Silver
TXN_000245,2024-02-26,CST_0149,PRD_150,FMCG & Personal Care,Central,E-Commerce Direct,107,178.23,162.19,16.04,9.0,17354.33,16509.79,844.54,0,Baseline / None,B2B SMB
TXN_000246,2024-05-23,CST_0140,PRD_109,Consumer Electronics,West,Physical Retail Store,1,21519.0,21519.0,0.0,0.0,21519.0,18883.45,2635.55,0,Baseline / None,Retail Gold
TXN_000247,2025-11-09,CST_0425,PRD_144,Home & Kitchen,North-East,E-Commerce Direct,4,9729.0,9729.0,0.0,0.0,38916.0,25995.52,12920.48,0,Baseline / None,Retail Gold
TXN_000248,2024-10-20,CST_0290,PRD_139,Home & Kitchen,North-East,E-Commerce Marketplace,2,10229.0,10229.0,0.0,0.0,20458.0,16328.62,4129.38,0,Baseline / None,Retail Silver
TXN_000249,2025-09-02,CST_0153,PRD_158,Footwear,South,Physical Retail Store,3,4089.0,4089.0,0.0,0.0,12267.0,6049.32,6217.68,0,Baseline / None,Retail Silver
TXN_000250,2025-07-14,CST_0354,PRD_143,Home & Kitchen,North-East,Physical Retail Store,3,4659.0,4659.0,0.0,0.0,13977.0,9476.01,4500.99,0,Baseline / None,Retail Standard
TXN_000251,2024-10-03,CST_0467,PRD_142,Home & Kitchen,Central,Physical Retail Store,3,4899.0,4899.0,0.0,0.0,14697.0,10579.35,4117.65,0,Baseline / None,Retail Standard
TXN_000252,2024-03-08,CST_0245,PRD_174,Beauty & Cosmetics,East,E-Commerce Marketplace,95,2249.0,2089.32,159.68,7.1,198485.4,111150.15,87335.25,0,Baseline / None,B2B SMB
TXN_000253,2025-10-16,CST_0421,PRD_106,Consumer Electronics,South,Physical Retail Store,1,3789.0,3031.2,757.8,20.0,3031.2,3118.38,-87.18,1,Festive Dhamaka,Retail Gold
TXN_000254,2024-03-19,CST_0391,PRD_150,FMCG & Personal Care,West,E-Commerce Marketplace,400,178.23,178.23,0.0,0.0,712.92,651.48,61.44,0,Baseline / None,Retail Gold
TXN_000255,2025-01-15,CST_0668,PRD_120,Apparel & Fashion,East,E-Commerce Direct,2,3609.0,3175.92,433.08,12.0,6351.84,3906.17,2445.67,1,Flash Wednesday,Retail Gold
TXN_000256,2024-01-26,CST_0605,PRD_143,Home & Kitchen,East,E-Commerce Direct,2,4659.0,4659.0,0.0,0.0,9318.0,6690.06,2627.94,0,Baseline / None,Retail Silver
TXN_000257,2024-09-10,CST_0539,PRD_159,Footwear,Central,Physical Retail Store,4,4979.0,4381.52,597.48,12.0,17526.08,12157.06,5369.02,1,Flash Wednesday,Retail Gold
TXN_000258,2024-04-06,CST_0148,PRD_153,FMCG & Personal Care,North,Physical Retail Store,3,1189.0,1189.0,0.0,0.0,3567.0,2898.57,668.43,0,Baseline / None,Retail Standard
TXN_000259,2025-11-09,CST_0159,PRD_110,Consumer Electronics,North-East,E-Commerce Direct,1,29499.0,25074.15,4424.85,15.0,25074.15,27356.69,-2282.54,1,Navratri Special,Retail Silver
TXN_000260,2025-01-13,CST_0710,PRD_151,FMCG & Personal Care,South,Physical Retail Store,28,185.14,155.52,29.62,16.0,4354.56,3870.05,484.51,0,Baseline / None,B2B Enterprise
TXN_000261,2025-12-09,CST_0691,PRD_169,Beauty & Cosmetics,Central,Quick-Commerce,21,1959.0,1814.03,144.97,7.4,38094.63,19737.56,18357.07,0,Baseline / None,B2B SMB
TXN_000262,2025-08-08,CST_0325,PRD_163,Footwear,East,Physical Retail Store,4,1979.0,1979.0,0.0,0.0,7916.0,,3379.16,0,Baseline / None,Retail Silver
TXN_000263,2025-04-20,CST_0037,PRD_109,Consumer Electronics,North-East,E-Commerce Marketplace,110,21519.0,18226.59,3292.41,15.3,2004924.9,2219465.24,-214540.34,0,Baseline / None,B2B Enterprise
TXN_000264,2025-08-19,CST_0295,PRD_130,Apparel & Fashion,South,Physical Retail Store,1,799.0,799.0,0.0,0.0,799.0,427.41,371.59,0,Baseline / None,
TXN_000265,2025-07-12,CST_0445,PRD_113,Consumer Electronics,Central,Physical Retail Store,2,30999.0,30999.0,0.0,0.0,61998.0,52790.2,9207.8,0,Baseline / None,Retail Silver
TXN_000266,2024-04-13,CST_0103,PRD_157,Footwear,North,E-Commerce Direct,69,5629.0,4779.02,849.98,15.1,329752.38,206221.11,123531.27,0,Baseline / None,B2B Enterprise
TXN_000267,2025-04-12,CST_0030,PRD_106,Consumer Electronics,West,E-Commerce Direct,2,3789.0,3591.97,197.03,5.2,7183.94,6580.19,603.75,0,Baseline / None,Retail Silver
TXN_000268,2025-01-21,CST_0368,PRD_148,FMCG & Personal Care,North-East,Physical Retail Store,3,1039.0,727.3,311.7,30.0,2181.9,2371.82,-189.92,1,EOSS Clearance,Retail Standard
TXN_000269,2025-09-17,CST_0251,PRD_168,Beauty & Cosmetics,North-East,Physical Retail Store,2,3319.0,3319.0,0.0,0.0,6638.0,3221.82,3416.18,0,Baseline / None,Retail Gold
TXN_000270,2024-08-07,CST_0699,PRD_124,Apparel & Fashion,West,Physical Retail Store,4,1969.0,1969.0,0.0,0.0,7876.0,3906.4,3969.6,0,Baseline / None,Retail Gold
